1,1,238.64,208.34,55.93,173.96,0.92,1,-1,-1
1,2,329.15,230.13,12.71,32.85,0.87,1,-1,-1
1,3,18.81,220.09,16.08,46.13,0.86,1,-1,-1
1,4,105.51,224.34,17.29,32.85,0.86,1,-1,-1
1,5,32.61,220.77,14.60,44.26,0.71,1,-1,-1
2,1,236.10,209.87,54.41,173.45,0.93,1,-1,-1
2,2,330.00,230.47,12.37,32.00,0.86,1,-1,-1
2,3,19.41,219.91,15.64,46.64,0.84,1,-1,-1
2,4,105.59,224.51,17.29,32.68,0.86,1,-1,-1
2,5,32.73,220.60,14.25,44.60,0.67,1,-1,-1
3,1,232.21,211.74,53.89,170.55,0.94,1,-1,-1
3,2,330.85,230.47,12.54,32.34,0.87,1,-1,-1
3,3,19.87,219.57,15.47,46.13,0.81,1,-1,-1
3,4,105.51,224.51,17.29,32.85,0.86,1,-1,-1
3,5,32.60,220.60,14.55,44.77,0.78,1,-1,-1
3,6,276.95,224.00,13.22,31.83,0.84,1,-1,-1
3,7,84.28,227.23,7.92,18.21,0.76,1,-1,-1
4,1,227.28,212.77,52.55,169.19,0.92,1,-1,-1
4,2,331.36,230.98,12.86,32.00,0.87,1,-1,-1
4,3,19.86,219.40,16.26,47.49,0.85,1,-1,-1
4,4,105.51,224.51,17.29,32.85,0.86,1,-1,-1
4,5,32.79,220.94,14.90,44.60,0.80,1,-1,-1
4,6,277.45,224.17,12.23,32.34,0.87,1,-1,-1
4,7,85.84,227.23,7.81,18.21,0.73,1,-1,-1
5,1,224.23,213.79,51.37,167.15,0.91,1,-1,-1
5,2,332.04,230.98,13.54,32.68,0.87,1,-1,-1
5,3,19.85,219.74,16.37,47.49,0.85,1,-1,-1
5,4,105.51,224.51,17.28,32.68,0.86,1,-1,-1
5,5,32.80,221.11,15.17,45.45,0.79,1,-1,-1
5,6,277.46,224.34,12.04,32.00,0.87,1,-1,-1
5,7,86.52,227.23,7.80,18.21,0.78,1,-1,-1
6,1,220.19,212.77,50.65,152.51,0.94,1,-1,-1
6,2,335.05,230.81,12.44,32.68,0.84,1,-1,-1
6,3,19.93,220.26,16.27,48.34,0.85,1,-1,-1
6,4,105.59,224.51,17.13,32.68,0.86,1,-1,-1
6,5,32.94,221.11,15.11,45.45,0.82,1,-1,-1
6,6,278.12,224.68,11.38,31.66,0.85,1,-1,-1
6,7,87.61,227.40,7.23,17.19,0.70,1,-1,-1
7,1,217.28,210.72,50.18,154.89,0.93,1,-1,-1
7,2,338.11,231.15,10.72,30.47,0.84,1,-1,-1
7,3,19.64,219.92,16.55,49.53,0.87,1,-1,-1
7,4,106.02,224.68,16.68,31.15,0.86,1,-1,-1
7,5,33.32,220.77,14.67,46.13,0.80,1,-1,-1
7,6,278.65,225.02,11.35,31.15,0.85,1,-1,-1
7,7,88.30,227.40,7.97,19.06,0.68,1,-1,-1
8,1,213.22,211.06,49.32,152.51,0.94,1,-1,-1
8,2,339.00,231.32,12.17,31.83,0.87,1,-1,-1
8,3,19.24,219.06,17.08,51.40,0.87,1,-1,-1
8,4,106.53,225.02,16.18,30.13,0.85,1,-1,-1
8,5,34.64,220.94,14.03,45.62,0.80,1,-1,-1
8,6,279.33,225.02,11.68,31.49,0.85,1,-1,-1
8,7,89.28,227.40,8.57,18.89,0.75,1,-1,-1
9,1,207.12,215.49,47.80,147.74,0.95,1,-1,-1
9,2,340.19,232.17,14.03,32.00,0.90,1,-1,-1
9,3,19.58,219.23,17.00,52.77,0.83,1,-1,-1
9,4,107.45,225.36,16.11,30.97,0.60,1,-1,-1
9,5,34.99,222.13,15.57,46.30,0.77,1,-1,-1
9,6,280.01,224.85,12.35,31.83,0.87,1,-1,-1
9,7,90.43,226.72,8.80,19.23,0.67,1,-1,-1
10,1,204.41,215.49,46.95,145.36,0.93,1,-1,-1
10,2,341.36,232.00,14.24,32.34,0.91,1,-1,-1
10,3,19.75,219.74,17.31,51.58,0.83,1,-1,-1
10,4,108.05,226.04,17.37,37.76,0.54,1,-1,-1
10,5,35.46,222.13,16.10,47.32,0.73,1,-1,-1
10,6,280.52,224.51,13.03,32.17,0.88,1,-1,-1
10,7,91.25,226.55,8.42,18.89,0.71,1,-1,-1
11,1,199.67,213.11,46.43,140.26,0.93,1,-1,-1
11,2,346.22,232.17,11.79,32.34,0.87,1,-1,-1
11,3,20.50,219.91,17.26,52.26,0.86,1,-1,-1
11,4,110.73,226.89,15.90,28.95,0.74,1,-1,-1
11,5,35.94,220.77,16.73,48.85,0.78,1,-1,-1
11,6,282.88,224.34,13.05,32.17,0.87,1,-1,-1
11,7,93.16,226.72,8.60,18.38,0.76,1,-1,-1
12,1,195.43,212.43,47.27,137.19,0.93,1,-1,-1
12,2,347.84,233.02,14.48,32.51,0.87,1,-1,-1
12,3,20.99,218.38,18.15,53.62,0.86,1,-1,-1
12,4,115.11,226.83,14.30,26.97,0.31,1,-1,-1
12,5,37.84,220.77,15.11,48.51,0.72,1,-1,-1
12,6,285.41,224.85,12.56,32.51,0.88,1,-1,-1
12,7,95.36,227.06,9.28,19.40,0.69,1,-1,-1
13,1,192.21,213.45,47.78,135.49,0.92,1,-1,-1
13,2,348.82,233.70,14.90,32.51,0.88,1,-1,-1
13,3,21.13,218.04,18.86,54.30,0.86,1,-1,-1
13,4,115.96,230.29,11.15,21.80,0.54,1,-1,-1
13,5,38.53,221.28,15.13,50.04,0.76,1,-1,-1
13,6,286.11,225.36,13.36,31.66,0.90,1,-1,-1
13,7,96.93,226.04,10.13,19.06,0.75,1,-1,-1
14,1,190.00,216.34,46.61,132.60,0.95,1,-1,-1
14,2,352.21,233.36,15.58,32.85,0.88,1,-1,-1
14,3,21.04,219.06,18.95,53.11,0.85,1,-1,-1
14,4,117.34,228.60,13.45,24.84,0.53,1,-1,-1
14,5,38.83,221.28,15.11,50.38,0.81,1,-1,-1
14,6,287.29,225.87,13.55,31.49,0.90,1,-1,-1
14,7,98.72,226.04,10.11,19.40,0.78,1,-1,-1
15,1,188.31,221.96,44.40,123.92,0.92,1,-1,-1
15,2,356.62,233.53,15.58,31.83,0.89,1,-1,-1
15,3,21.07,219.23,19.04,52.77,0.84,1,-1,-1
15,4,119.41,223.84,14.90,29.61,0.71,1,-1,-1
15,5,38.52,220.43,16.05,50.38,0.78,1,-1,-1
15,6,290.14,226.04,12.25,31.49,0.87,1,-1,-1
15,7,100.90,226.21,10.07,20.94,0.80,1,-1,-1
16,1,186.61,216.85,41.87,120.68,0.95,1,-1,-1
16,2,358.32,234.04,16.59,32.34,0.89,1,-1,-1
16,3,21.03,218.55,18.48,52.77,0.86,1,-1,-1
16,4,121.75,222.81,14.38,29.96,0.80,1,-1,-1
16,5,39.48,220.26,15.96,51.06,0.81,1,-1,-1
16,6,292.87,225.87,11.56,32.00,0.88,1,-1,-1
16,7,102.53,225.36,10.45,22.64,0.83,1,-1,-1
17,1,184.57,213.11,41.36,123.57,0.95,1,-1,-1
17,2,359.65,234.04,16.29,33.19,0.88,1,-1,-1
17,3,21.01,217.19,18.91,54.81,0.84,1,-1,-1
17,4,121.87,222.64,15.75,32.51,0.81,1,-1,-1
17,5,39.92,220.43,16.63,52.25,0.83,1,-1,-1
17,6,293.91,226.38,12.35,31.83,0.88,1,-1,-1
17,7,104.22,225.36,10.89,25.19,0.83,1,-1,-1
18,1,182.21,215.83,41.52,120.85,0.94,1,-1,-1
18,2,363.36,233.53,14.64,34.55,0.88,1,-1,-1
18,3,21.24,217.36,19.48,55.83,0.82,1,-1,-1
18,4,124.50,222.30,15.48,31.15,0.83,1,-1,-1
18,5,40.53,220.60,17.21,52.77,0.80,1,-1,-1
18,6,294.28,226.72,14.33,31.83,0.87,1,-1,-1
18,7,106.29,225.70,10.80,22.98,0.84,1,-1,-1
19,1,180.68,217.36,40.01,118.30,0.94,1,-1,-1
19,2,366.42,233.53,13.25,33.87,0.88,1,-1,-1
19,3,21.49,218.72,19.96,54.47,0.83,1,-1,-1
19,4,126.45,221.79,15.75,30.98,0.87,1,-1,-1
19,5,41.30,219.92,17.09,52.09,0.78,1,-1,-1
19,6,296.12,227.57,14.38,29.62,0.89,1,-1,-1
19,7,108.06,225.70,11.08,22.30,0.86,1,-1,-1
20,1,180.67,216.34,36.12,111.83,0.94,1,-1,-1
20,2,367.85,234.04,16.84,33.53,0.89,1,-1,-1
20,3,22.45,218.04,20.66,57.36,0.83,1,-1,-1
20,4,127.92,221.96,16.71,30.47,0.84,1,-1,-1
20,5,42.06,218.72,16.71,54.64,0.82,1,-1,-1
20,6,301.31,227.40,12.47,29.79,0.85,1,-1,-1
20,7,110.85,225.70,11.17,22.13,0.82,1,-1,-1
21,1,181.01,214.47,35.43,112.34,0.94,1,-1,-1
21,2,369.82,234.55,15.96,33.19,0.87,1,-1,-1
21,3,24.70,217.70,19.21,57.70,0.81,1,-1,-1
21,4,129.06,221.62,17.31,32.34,0.85,1,-1,-1
21,5,43.45,220.08,15.82,53.96,0.81,1,-1,-1
21,6,302.71,227.23,12.72,30.81,0.85,1,-1,-1
21,7,112.41,225.19,11.95,26.04,0.81,1,-1,-1
22,1,180.17,214.64,36.09,111.83,0.94,1,-1,-1
22,2,375.21,234.21,13.98,33.53,0.86,1,-1,-1
22,3,25.59,216.51,18.71,59.40,0.85,1,-1,-1
22,4,130.78,221.45,17.09,30.81,0.86,1,-1,-1
22,5,42.60,220.60,17.56,54.13,0.82,1,-1,-1
22,6,302.91,227.57,15.37,32.85,0.88,1,-1,-1
22,7,114.37,225.19,12.02,28.42,0.82,1,-1,-1
23,1,178.65,218.04,37.94,108.26,0.94,1,-1,-1
23,2,379.32,234.04,13.91,34.72,0.90,1,-1,-1
23,3,26.55,217.53,19.26,57.36,0.85,1,-1,-1
23,4,133.26,221.28,16.44,32.00,0.82,1,-1,-1
23,5,42.90,219.06,17.50,55.66,0.81,1,-1,-1
23,6,304.77,228.26,16.73,32.85,0.87,1,-1,-1
23,7,117.45,225.53,11.96,28.60,0.80,1,-1,-1
23,8,58.14,224.85,8.60,21.45,0.75,1,-1,-1
24,1,178.30,218.38,35.61,105.53,0.94,1,-1,-1
24,2,380.36,234.55,15.20,34.21,0.88,1,-1,-1
24,3,27.66,218.04,19.62,57.87,0.79,1,-1,-1
24,4,134.99,220.94,15.78,30.81,0.67,1,-1,-1
24,5,44.36,217.02,16.84,58.21,0.82,1,-1,-1
24,6,308.44,228.77,14.47,32.34,0.88,1,-1,-1
24,7,120.60,225.87,11.51,26.90,0.81,1,-1,-1
24,8,58.99,224.34,8.50,22.98,0.70,1,-1,-1
25,1,177.62,217.02,33.91,102.30,0.93,1,-1,-1
25,2,382.36,234.38,14.93,35.06,0.89,1,-1,-1
25,3,28.24,217.53,19.71,60.76,0.83,1,-1,-1
25,4,136.21,220.26,15.80,28.94,0.84,1,-1,-1
25,5,45.53,217.19,17.54,58.55,0.82,1,-1,-1
25,6,310.97,228.09,12.80,33.53,0.86,1,-1,-1
25,7,122.57,226.04,11.82,26.04,0.82,1,-1,-1
25,8,59.75,224.34,8.22,22.13,0.72,1,-1,-1
26,1,173.90,215.49,34.07,102.64,0.93,1,-1,-1
26,2,386.42,233.53,13.60,35.40,0.89,1,-1,-1
26,3,28.65,216.51,20.00,61.28,0.87,1,-1,-1
26,4,138.06,219.74,15.92,33.02,0.81,1,-1,-1
26,5,45.78,218.72,17.81,58.38,0.81,1,-1,-1
26,6,313.55,228.26,12.06,32.51,0.82,1,-1,-1
26,7,126.13,225.53,12.05,25.36,0.76,1,-1,-1
26,8,60.93,225.19,8.10,22.13,0.80,1,-1,-1
27,1,171.87,216.68,34.74,101.28,0.94,1,-1,-1
27,2,388.48,233.87,13.55,34.55,0.89,1,-1,-1
27,3,29.19,215.32,21.09,63.15,0.84,1,-1,-1
27,4,139.70,219.74,15.69,33.36,0.65,1,-1,-1
27,5,47.15,218.38,17.44,58.38,0.81,1,-1,-1
27,6,314.79,228.77,13.81,33.02,0.83,1,-1,-1
27,7,129.09,226.21,11.99,24.85,0.67,1,-1,-1
27,8,61.85,225.36,8.00,22.47,0.73,1,-1,-1
28,1,170.17,218.72,34.40,99.40,0.94,1,-1,-1
28,2,389.84,234.55,14.56,34.04,0.91,1,-1,-1
28,3,29.80,216.34,21.33,62.64,0.82,1,-1,-1
28,4,139.25,219.40,17.68,36.93,0.78,1,-1,-1
28,5,47.45,217.36,18.79,59.23,0.83,1,-1,-1
28,6,315.46,229.11,15.18,33.36,0.83,1,-1,-1
28,7,131.86,226.72,12.64,28.07,0.55,1,-1,-1
28,8,62.95,225.53,7.44,21.79,0.59,1,-1,-1
29,1,170.00,219.06,31.86,91.06,0.93,1,-1,-1
29,2,390.20,234.55,16.56,34.89,0.88,1,-1,-1
29,3,31.14,217.19,21.39,61.96,0.79,1,-1,-1
29,4,137.36,219.40,20.88,36.94,0.78,1,-1,-1
29,5,48.77,217.36,18.98,59.57,0.78,1,-1,-1
29,6,319.26,229.45,13.51,32.17,0.77,1,-1,-1
29,8,63.68,225.19,7.68,22.64,0.58,1,-1,-1
30,1,170.15,217.36,29.37,93.79,0.92,1,-1,-1
30,2,395.57,234.04,14.96,35.57,0.90,1,-1,-1
30,3,33.00,216.68,21.08,64.34,0.79,1,-1,-1
30,4,141.59,219.91,18.94,35.58,0.87,1,-1,-1
30,5,50.79,217.70,17.65,60.43,0.76,1,-1,-1
30,6,322.34,229.11,12.94,34.04,0.86,1,-1,-1
30,8,64.60,225.36,7.91,22.64,0.63,1,-1,-1
31,1,169.07,216.68,30.92,94.64,0.93,1,-1,-1
31,2,400.34,234.21,14.92,36.09,0.91,1,-1,-1
31,3,35.09,214.47,20.95,66.89,0.86,1,-1,-1
31,4,144.50,220.93,17.77,38.63,0.72,1,-1,-1
31,5,52.57,217.70,16.43,61.11,0.80,1,-1,-1
31,6,323.92,229.62,15.55,34.89,0.91,1,-1,-1
31,8,65.71,225.02,8.49,23.49,0.64,1,-1,-1
32,1,166.97,218.72,32.34,91.74,0.92,1,-1,-1
32,2,402.38,234.89,15.57,35.92,0.88,1,-1,-1
32,3,36.23,215.15,22.05,66.04,0.88,1,-1,-1
32,4,146.86,220.94,17.22,37.96,0.82,1,-1,-1
32,5,52.74,217.36,17.66,61.28,0.76,1,-1,-1
32,6,325.27,230.47,17.25,35.06,0.89,1,-1,-1
32,8,66.54,225.53,8.99,23.15,0.50,1,-1,-1
33,1,166.86,219.91,31.44,89.87,0.91,1,-1,-1
33,2,403.39,234.89,16.27,36.94,0.91,1,-1,-1
33,3,36.61,215.83,22.58,67.23,0.86,1,-1,-1
33,4,147.59,221.11,19.07,38.13,0.85,1,-1,-1
33,5,53.41,216.51,19.53,62.30,0.65,1,-1,-1
33,6,326.77,230.30,16.80,35.40,0.89,1,-1,-1
33,8,67.47,225.58,9.08,24.22,0.22,1,-1,-1
34,1,165.76,219.74,29.33,86.64,0.92,1,-1,-1
34,2,406.76,234.38,14.62,37.28,0.89,1,-1,-1
34,3,38.46,216.17,21.57,67.74,0.84,1,-1,-1
34,4,149.22,221.96,17.75,41.70,0.82,1,-1,-1
34,5,55.34,217.70,20.84,63.32,0.78,1,-1,-1
34,6,331.15,230.13,13.97,35.74,0.90,1,-1,-1
34,8,68.45,225.44,8.99,23.09,0.30,1,-1,-1
35,1,163.21,216.85,29.50,89.36,0.92,1,-1,-1
35,2,410.49,233.87,13.26,38.13,0.90,1,-1,-1
35,3,39.12,214.81,21.70,69.96,0.85,1,-1,-1
35,4,150.30,222.64,17.12,45.11,0.86,1,-1,-1
35,5,55.48,218.21,22.17,63.66,0.78,1,-1,-1
35,6,334.20,229.79,12.12,36.26,0.87,1,-1,-1
36,1,161.18,215.83,28.99,88.85,0.91,1,-1,-1
36,2,411.54,234.38,14.88,37.45,0.91,1,-1,-1
36,3,39.68,214.13,22.59,69.96,0.85,1,-1,-1
36,4,152.58,222.98,15.86,44.26,0.78,1,-1,-1
36,5,57.63,217.87,23.55,63.66,0.82,1,-1,-1
36,6,335.65,230.30,16.49,36.26,0.89,1,-1,-1
37,1,159.33,219.74,28.12,83.58,0.91,1,-1,-1
37,2,411.91,235.23,18.21,36.94,0.89,1,-1,-1
37,3,40.22,214.13,24.51,69.96,0.89,1,-1,-1
37,4,154.11,222.98,15.34,45.79,0.80,1,-1,-1
37,5,59.50,216.00,23.15,64.85,0.81,1,-1,-1
37,6,336.63,230.64,17.93,36.26,0.89,1,-1,-1
37,9,190.85,227.57,19.66,31.49,0.79,1,-1,-1
38,1,157.54,220.26,28.05,83.06,0.92,1,-1,-1
38,2,414.88,234.89,16.67,37.62,0.87,1,-1,-1
38,3,41.29,214.81,24.60,69.96,0.90,1,-1,-1
38,4,154.68,222.64,15.14,47.49,0.70,1,-1,-1
38,5,61.47,216.17,21.81,65.53,0.81,1,-1,-1
38,6,337.13,230.81,18.46,36.60,0.87,1,-1,-1
38,9,196.24,225.70,19.72,34.04,0.81,1,-1,-1
39,1,155.68,219.23,26.87,79.83,0.93,1,-1,-1
39,2,422.50,234.72,12.96,37.45,0.77,1,-1,-1
39,3,42.98,215.83,24.02,70.13,0.88,1,-1,-1
39,5,63.45,216.85,22.12,65.70,0.73,1,-1,-1
39,6,344.83,229.96,13.22,37.79,0.88,1,-1,-1
39,9,207.02,225.19,21.71,34.04,0.81,1,-1,-1
40,1,155.00,217.02,27.21,81.53,0.94,1,-1,-1
40,2,425.79,235.23,13.51,38.13,0.72,1,-1,-1
40,3,45.24,215.49,23.42,71.15,0.87,1,-1,-1
40,5,64.62,217.19,24.23,67.91,0.82,1,-1,-1
40,6,347.13,229.79,13.89,37.79,0.90,1,-1,-1
40,9,215.37,225.02,21.12,36.25,0.84,1,-1,-1
41,1,153.46,217.53,25.54,81.36,0.90,1,-1,-1
41,2,426.18,236.60,16.45,37.28,0.84,1,-1,-1
41,3,46.82,214.13,24.11,72.85,0.89,1,-1,-1
41,4,170.09,223.66,15.72,42.39,0.63,1,-1,-1
41,5,66.10,216.85,23.57,66.72,0.85,1,-1,-1
41,6,348.17,230.47,16.88,37.62,0.90,1,-1,-1
41,9,224.26,227.06,21.47,35.06,0.84,1,-1,-1
42,1,151.38,219.91,26.40,78.98,0.89,1,-1,-1
42,2,426.85,236.60,18.50,38.47,0.79,1,-1,-1
42,3,48.86,213.96,24.49,73.70,0.87,1,-1,-1
42,4,170.08,223.83,19.26,41.70,0.78,1,-1,-1
42,5,67.38,215.49,23.94,70.30,0.80,1,-1,-1
42,6,350.52,230.98,17.61,37.62,0.90,1,-1,-1
42,9,233.56,227.74,21.02,34.38,0.80,1,-1,-1
43,1,149.74,219.91,25.51,77.11,0.89,1,-1,-1
43,2,435.01,235.58,15.39,39.15,0.74,1,-1,-1
43,3,49.69,214.13,26.63,75.74,0.86,1,-1,-1
43,4,171.93,223.83,21.40,42.04,0.82,1,-1,-1
43,5,68.82,215.49,26.17,73.53,0.91,1,-1,-1
43,6,355.56,230.30,15.32,38.98,0.90,1,-1,-1
43,9,244.26,226.04,21.48,39.83,0.78,1,-1,-1
44,1,148.72,218.21,24.25,75.91,0.91,1,-1,-1
44,2,437.63,235.40,15.59,39.49,0.82,1,-1,-1
44,3,49.99,214.30,26.17,76.94,0.88,1,-1,-1
44,4,174.32,223.49,24.07,39.83,0.85,1,-1,-1
44,5,70.51,216.00,26.77,73.53,0.91,1,-1,-1
44,6,358.97,229.62,14.94,39.32,0.86,1,-1,-1
44,9,252.59,225.53,22.62,38.47,0.84,1,-1,-1
45,1,146.61,217.19,24.07,76.60,0.94,1,-1,-1
45,2,437.69,235.91,19.20,38.98,0.88,1,-1,-1
45,3,50.08,213.11,29.80,78.30,0.90,1,-1,-1
45,4,177.26,223.66,23.27,40.00,0.84,1,-1,-1
45,5,72.97,216.00,26.86,73.53,0.88,1,-1,-1
45,6,361.03,229.96,15.91,39.32,0.89,1,-1,-1
45,9,261.37,226.55,24.04,39.83,0.86,1,-1,-1
46,1,144.07,217.87,25.07,75.40,0.94,1,-1,-1
46,2,438.99,236.26,19.65,39.15,0.88,1,-1,-1
46,3,52.41,212.43,25.52,78.47,0.90,1,-1,-1
46,4,180.33,223.66,23.74,41.19,0.86,1,-1,-1
46,5,74.45,214.81,27.00,74.72,0.92,1,-1,-1
46,6,361.40,231.49,19.57,37.96,0.90,1,-1,-1
46,9,270.53,227.23,25.22,40.85,0.83,1,-1,-1
47,1,142.63,219.23,24.58,74.04,0.93,1,-1,-1
47,2,443.90,232.68,17.96,42.89,0.79,1,-1,-1
47,3,53.65,212.94,25.88,78.64,0.89,1,-1,-1
47,4,183.42,223.83,24.18,39.49,0.86,1,-1,-1
47,5,75.43,215.15,27.95,74.21,0.91,1,-1,-1
47,6,362.37,231.32,20.00,38.64,0.91,1,-1,-1
47,9,280.69,228.42,25.91,41.53,0.82,1,-1,-1
48,1,140.51,219.57,24.32,72.51,0.92,1,-1,-1
48,2,448.19,230.47,16.17,44.76,0.67,1,-1,-1
48,3,55.91,213.79,27.62,78.64,0.89,1,-1,-1
48,4,186.27,223.83,24.23,39.32,0.86,1,-1,-1
48,5,77.25,215.66,28.43,74.89,0.91,1,-1,-1
48,6,366.73,230.98,17.05,38.98,0.88,1,-1,-1
48,9,290.88,229.11,26.54,41.53,0.77,1,-1,-1
49,1,138.99,218.72,23.89,70.13,0.91,1,-1,-1
49,2,452.95,236.42,17.82,40.17,0.85,1,-1,-1
49,3,58.61,215.15,24.48,79.32,0.90,1,-1,-1
49,4,190.89,223.83,23.98,36.26,0.84,1,-1,-1
