1,1,389.15,243.91,26.44,66.04,0.92,1,-1,-1
1,2,424.75,233.87,25.76,76.09,0.92,1,-1,-1
1,3,543.39,232.68,12.54,41.70,0.90,1,-1,-1
1,4,543.73,212.94,9.49,22.98,0.84,1,-1,-1
1,5,17.80,242.72,10.89,23.15,0.78,1,-1,-1
1,6,114.24,245.79,18.05,20.26,0.77,1,-1,-1
2,1,384.06,244.43,24.76,67.57,0.92,1,-1,-1
2,2,421.69,232.00,26.78,79.32,0.93,1,-1,-1
2,3,543.05,231.32,12.88,41.19,0.90,1,-1,-1
2,4,542.97,213.11,8.63,23.49,0.64,1,-1,-1
2,5,20.04,242.89,9.60,21.62,0.74,1,-1,-1
2,6,117.53,247.49,16.37,18.72,0.78,1,-1,-1
3,1,376.94,242.89,24.09,69.96,0.91,1,-1,-1
3,2,418.31,231.15,28.13,81.70,0.93,1,-1,-1
3,3,543.38,231.15,12.22,41.19,0.90,1,-1,-1
3,4,540.03,212.77,9.78,25.19,0.76,1,-1,-1
3,5,21.30,243.06,11.38,22.64,0.80,1,-1,-1
3,6,120.09,244.26,18.80,21.44,0.72,1,-1,-1
4,1,368.82,244.94,26.08,70.47,0.93,1,-1,-1
4,2,415.60,233.02,28.81,81.87,0.94,1,-1,-1
4,3,544.07,231.15,12.19,39.83,0.90,1,-1,-1
4,4,539.24,212.94,8.63,25.02,0.73,1,-1,-1
4,5,22.81,242.72,11.60,23.32,0.78,1,-1,-1
4,6,123.35,247.99,15.51,18.05,0.64,1,-1,-1
5,1,364.41,244.26,26.44,71.49,0.93,1,-1,-1
5,2,414.22,230.98,28.16,86.98,0.93,1,-1,-1
5,3,544.06,230.13,12.21,41.02,0.91,1,-1,-1
5,4,538.96,214.98,7.50,22.98,0.79,1,-1,-1
5,5,24.13,242.55,11.24,24.00,0.82,1,-1,-1
5,6,126.99,247.49,16.17,18.38,0.62,1,-1,-1
5,7,533.90,215.32,6.78,22.64,0.72,1,-1,-1
6,1,358.66,244.77,28.78,72.34,0.92,1,-1,-1
6,2,410.85,230.47,28.81,88.85,0.93,1,-1,-1
6,3,543.73,230.81,11.86,39.83,0.91,1,-1,-1
6,4,536.70,214.30,7.95,21.96,0.66,1,-1,-1
6,5,26.51,243.23,10.58,23.15,0.78,1,-1,-1
6,6,130.84,245.79,19.57,23.48,0.70,1,-1,-1
6,7,531.29,216.51,7.26,21.62,0.52,1,-1,-1
7,1,351.18,245.79,28.15,75.23,0.93,1,-1,-1
7,2,407.46,233.36,28.48,88.51,0.94,1,-1,-1
7,3,543.06,230.30,12.19,39.15,0.90,1,-1,-1
7,4,530.31,215.66,9.23,22.81,0.62,1,-1,-1
7,5,27.52,242.89,11.23,23.49,0.79,1,-1,-1
7,6,134.14,246.64,17.66,19.07,0.80,1,-1,-1
8,1,341.52,245.45,27.97,75.91,0.94,1,-1,-1
8,2,402.03,230.81,30.17,93.79,0.93,1,-1,-1
8,3,543.05,230.13,11.87,38.98,0.90,1,-1,-1
8,5,28.19,243.06,12.69,22.30,0.79,1,-1,-1
8,6,136.68,245.45,20.45,43.39,0.83,1,-1,-1
9,1,332.40,247.15,32.67,76.09,0.93,1,-1,-1
9,2,396.95,229.45,32.53,96.85,0.95,1,-1,-1
9,3,543.06,230.64,11.85,37.28,0.90,1,-1,-1
9,5,29.67,243.40,11.77,23.66,0.83,1,-1,-1
9,6,140.28,243.92,18.60,45.28,0.86,1,-1,-1
